Los Alamos National Laboratory Poisson Superfish
Program SF7 written by James H. Billen and Lloyd M. Young

The original Poisson Superfish codes were developed
by Ron F. Holsinger in collaboration with Klaus Halbach.
These programs are provided as a service to the accelerator
community by the Los Alamos Accelerator Code Group (LAACG).

(c) Copyright 1985-2005, by the Regents of the University of California.        
This software was produced under U. S. Government contract W-7405-ENG-36        
by Los Alamos National Laboratory, which is operated by the University          
of California for the U. S. Department of Energy.  Neither the Government       
nor the University makes any warranty, express or implied, or assumes           
any liability or responsibility for its use, or represents that use of          
this software would not infringe privately owned rights.                        
Unpublished - rights reserved under Copyright Laws of the United States.        


Program SF7  7.16  released 5-9-2005  

Program file: C:\LANL\SF7.EXE
SF.INI file: C:\LANL\SF.INI  7-08-2005   9:09:06
Solution file PAR.T35.
Memory used for PAR.T35 arrays:       4.179 M
Reading keyword commands and data from file:
PAR.IN7

Electromagnetic fields for a rectangular area with corners at:
(Zmin,Rmin) = (-21.001,0.0)
(Zmax,Rmax) = (23.81233,60.8499985)
Z and R increments:    94   122

      Z             R              Ez            Er            |E|           H 
    (cm)          (cm)           (MV/m)        (MV/m)        (MV/m)        (A/m) 
   8.07999       24.4398      8.352334E-01  5.209696E-02  8.368566E-01  1.242289E+03
   8.55673       24.4398      8.356791E-01  5.492780E-02  8.374823E-01  1.239438E+03
   9.03347       24.4398      8.362067E-01  5.787456E-02  8.382071E-01  1.236432E+03
   9.51020       24.4398      8.368378E-01  6.094899E-02  8.390544E-01  1.233266E+03
   9.98694       24.4398      8.375975E-01  6.417385E-02  8.400523E-01  1.229932E+03
   10.4637       24.4398      8.384993E-01  6.755743E-02  8.412164E-01  1.226422E+03
   10.9404       24.4398      8.395855E-01  7.112292E-02  8.425926E-01  1.222727E+03
   11.4172       24.4398      8.408861E-01  7.489744E-02  8.442150E-01  1.218836E+03
   11.8939       24.4398      8.424359E-01  7.889843E-02  8.461225E-01  1.214739E+03
   12.3706       24.4398      8.443228E-01  8.316622E-02  8.484089E-01  1.210421E+03
   12.8474       24.4398      8.465871E-01  8.773546E-02  8.511212E-01  1.205868E+03
   13.3241       24.4398      8.493297E-01  9.263383E-02  8.543664E-01  1.201063E+03
   13.8008       24.4398      8.526960E-01  9.794975E-02  8.583034E-01  1.195985E+03
   14.2776       24.4398      8.568054E-01  1.037144E-01  8.630598E-01  1.190613E+03
   14.7543       24.4398      8.619125E-01  1.099904E-01  8.689022E-01  1.184921E+03
   15.2311       24.4398      8.683138E-01  1.169209E-01  8.761503E-01  1.178876E+03
   15.7078       24.4398      8.763683E-01  1.245749E-01  8.851781E-01  1.172445E+03
   16.1845       24.4398      8.868093E-01  1.330627E-01  8.967366E-01  1.165583E+03
   16.6613       24.4398      9.004343E-01  1.427075E-01  9.116728E-01  1.158240E+03
   17.1380       24.4398      9.184880E-01  1.537660E-01  9.312702E-01  1.150349E+03
   17.6147       24.4398      9.436042E-01  1.667197E-01  9.582194E-01  1.141824E+03
   18.0915       24.4398      9.784504E-01  1.835771E-01  9.955229E-01  1.132516E+03
   18.5682       24.4398      1.027784E+00  2.055826E-01  1.048143E+00  1.122166E+03
   19.0450       24.4398      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   19.5217       24.4398      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   19.9984       24.4398      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   20.4752       24.4398      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   20.9519       24.4398      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   21.4286       24.4398      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   21.9054       24.4398      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   22.3821       24.4398      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   22.8589       24.4398      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   23.3356       24.4398      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   23.8123       24.4398      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -21.0010       24.9385      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -20.5243       24.9385      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -20.0475       24.9385      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -19.5708       24.9385      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -19.0940       24.9385      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -18.6173       24.9385      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -18.1406       24.9385      9.437255E-01 -1.247960E-01  9.519411E-01  1.215323E+03
  -17.6638       24.9385      9.082942E-01 -1.195909E-01  9.161334E-01  1.221836E+03
  -17.1871       24.9385      8.846789E-01 -1.131401E-01  8.918842E-01  1.228041E+03
  -16.7104       24.9385      8.678047E-01 -1.060767E-01  8.742638E-01  1.233884E+03
  -16.2336       24.9385      8.555806E-01 -9.886004E-02  8.612732E-01  1.239345E+03
  -15.7569       24.9385      8.464985E-01 -9.180657E-02  8.514623E-01  1.244425E+03
  -15.2801       24.9385      8.396235E-01 -8.505447E-02  8.439205E-01  1.249137E+03
  -14.8034       24.9385      8.344874E-01 -7.871469E-02  8.381916E-01  1.253500E+03
  -14.3267       24.9385      8.305538E-01 -7.277202E-02  8.337358E-01  1.257535E+03
  -13.8499       24.9385      8.275711E-01 -6.722223E-02  8.302968E-01  1.261264E+03
  -13.3732       24.9385      8.253285E-01 -6.206548E-02  8.276589E-01  1.264708E+03
  -12.8965       24.9385      8.236316E-01 -5.725193E-02  8.256190E-01  1.267887E+03
  -12.4197       24.9385      8.223940E-01 -5.276397E-02  8.240849E-01  1.270817E+03
  -11.9430       24.9385      8.214947E-01 -4.857231E-02  8.229294E-01  1.273517E+03
  -11.4662       24.9385      8.208628E-01 -4.463769E-02  8.220756E-01  1.276000E+03
  -10.9895       24.9385      8.204560E-01 -4.095465E-02  8.214775E-01  1.278280E+03
  -10.5128       24.9385      8.202098E-01 -3.748096E-02  8.210657E-01  1.280370E+03
  -10.0360       24.9385      8.201004E-01 -3.419890E-02  8.208132E-01  1.282279E+03
  -9.55930       24.9385      8.200954E-01 -3.109436E-02  8.206847E-01  1.284019E+03
  -9.08256       24.9385      8.201658E-01 -2.814080E-02  8.206485E-01  1.285597E+03
  -8.60582       24.9385      8.203050E-01 -2.532793E-02  8.206959E-01  1.287021E+03
  -8.12909       24.9385      8.204863E-01 -2.263876E-02  8.207986E-01  1.288299E+03
  -7.65235       24.9385      8.207021E-01 -2.005686E-02  8.209471E-01  1.289437E+03
  -7.17561       24.9385      8.209438E-01 -1.757731E-02  8.211320E-01  1.290439E+03
  -6.69887       24.9385      8.211986E-01 -1.518234E-02  8.213389E-01  1.291312E+03
  -6.22214       24.9385      8.214644E-01 -1.286388E-02  8.215652E-01  1.292059E+03
  -5.74540       24.9385      8.217341E-01 -1.061462E-02  8.218027E-01  1.292685E+03
  -5.26866       24.9385      8.220010E-01 -8.423211E-03  8.220441E-01  1.293191E+03
  -4.79192       24.9385      8.222677E-01 -6.284265E-03  8.222917E-01  1.293583E+03
  -4.31519       24.9385      8.225260E-01 -4.190027E-03  8.225367E-01  1.293863E+03
  -3.83845       24.9385      8.227756E-01 -2.132729E-03  8.227783E-01  1.294031E+03
  -3.36171       24.9385      8.230163E-01 -1.092424E-04  8.230163E-01  1.294091E+03
  -2.88497       24.9385      8.232441E-01  1.888411E-03  8.232463E-01  1.294043E+03
  -2.40824       24.9385      8.234623E-01  3.865286E-03  8.234713E-01  1.293890E+03
  -1.93150       24.9385      8.236678E-01  5.824894E-03  8.236884E-01  1.293631E+03
  -1.45476       24.9385      8.238603E-01  7.772967E-03  8.238969E-01  1.293269E+03
 -0.978023       24.9385      8.240442E-01  9.714254E-03  8.241014E-01  1.292803E+03
 -0.501285       24.9385      8.242156E-01  1.165161E-02  8.242979E-01  1.292233E+03
 -2.454766E-02   24.9385      8.243777E-01  1.359074E-02  8.244897E-01  1.291561E+03
  0.452190       24.9385      8.245325E-01  1.553389E-02  8.246788E-01  1.290785E+03
  0.928927       24.9385      8.246782E-01  1.748548E-02  8.248636E-01  1.289905E+03
   1.40567       24.9385      8.248206E-01  1.945078E-02  8.250499E-01  1.288920E+03
   1.88240       24.9385      8.249596E-01  2.143133E-02  8.252379E-01  1.287831E+03
   2.35914       24.9385      8.250960E-01  2.343247E-02  8.254287E-01  1.286636E+03
   2.83588       24.9385      8.252376E-01  2.545743E-02  8.256302E-01  1.285333E+03
   3.31262       24.9385      8.253823E-01  2.750957E-02  8.258406E-01  1.283921E+03
   3.78935       24.9385      8.255351E-01  2.959474E-02  8.260654E-01  1.282399E+03
   4.26609       24.9385      8.257027E-01  3.171545E-02  8.263116E-01  1.280766E+03
   4.74283       24.9385      8.258840E-01  3.387562E-02  8.265784E-01  1.279018E+03
   5.21957       24.9385      8.260892E-01  3.608326E-02  8.268769E-01  1.277154E+03
   5.69630       24.9385      8.263215E-01  3.833939E-02  8.272104E-01  1.275170E+03
   6.17304       24.9385      8.265843E-01  4.065105E-02  8.275833E-01  1.273065E+03
   6.64978       24.9385      8.268942E-01  4.302461E-02  8.280128E-01  1.270836E+03
   7.12652       24.9385      8.272501E-01  4.546370E-02  8.284985E-01  1.268477E+03
   7.60325       24.9385      8.276650E-01  4.797827E-02  8.290545E-01  1.265988E+03
   8.07999       24.9385      8.281541E-01  5.057362E-02  8.296969E-01  1.263362E+03
   8.55673       24.9385      8.287223E-01  5.325582E-02  8.304317E-01  1.260594E+03
   9.03347       24.9385      8.293940E-01  5.603998E-02  8.312851E-01  1.257683E+03
   9.51020       24.9385      8.301836E-01  5.892931E-02  8.322724E-01  1.254619E+03
   9.98694       24.9385      8.311063E-01  6.193379E-02  8.334107E-01  1.251399E+03
   10.4637       24.9385      8.322054E-01  6.507622E-02  8.347459E-01  1.248014E+03
   10.9404       24.9385      8.334968E-01  6.835596E-02  8.362951E-01  1.244459E+03
   11.4172       24.9385      8.350222E-01  7.179500E-02  8.381030E-01  1.240725E+03
   11.8939       24.9385      8.368436E-01  7.540788E-02  8.402342E-01  1.236802E+03
   12.3706       24.9385      8.389986E-01  7.920558E-02  8.427290E-01  1.232682E+03
   12.8474       24.9385      8.415816E-01  8.321609E-02  8.456859E-01  1.228355E+03
   13.3241       24.9385      8.446876E-01  8.744827E-02  8.492022E-01  1.223808E+03
   13.8008       24.9385      8.484160E-01  9.191456E-02  8.533803E-01  1.219029E+03
   14.2776       24.9385      8.529811E-01  9.664327E-02  8.584385E-01  1.214005E+03
   14.7543       24.9385      8.585607E-01  1.016208E-01  8.645538E-01  1.208723E+03
   15.2311       24.9385      8.654309E-01  1.068359E-01  8.720003E-01  1.203169E+03
   15.7078       24.9385      8.741085E-01  1.122567E-01  8.812873E-01  1.197331E+03
   16.1845       24.9385      8.850614E-01  1.177777E-01  8.928636E-01  1.191201E+03
   16.6613       24.9385      8.991977E-01  1.231832E-01  9.075961E-01  1.184780E+03
   17.1380       24.9385      9.180283E-01  1.281590E-01  9.269308E-01  1.178079E+03
   17.6147       24.9385      9.436149E-01  1.321629E-01  9.528253E-01  1.171139E+03
   18.0915       24.9385      9.805487E-01  1.341920E-01  9.896884E-01  1.164037E+03
   18.5682       24.9385      1.035340E+00  1.344851E-01  1.044038E+00  1.156867E+03
   19.0450       24.9385      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   19.5217       24.9385      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   19.9984       24.9385      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   20.4752       24.9385      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   20.9519       24.9385      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   21.4286       24.9385      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   21.9054       24.9385      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   22.3821       24.9385      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   22.8589       24.9385      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   23.3356       24.9385      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   23.8123       24.9385      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -21.0010       25.4373      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -20.5243       25.4373      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -20.0475       25.4373      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -19.5708       25.4373      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -19.0940       25.4373      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -18.6173       25.4373      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -18.1406       25.4373      9.275145E-01 -8.014078E-02  9.309703E-01  1.243283E+03
  -17.6638       25.4373      8.989569E-01 -8.944271E-02  9.033955E-01  1.247836E+03
  -17.1871       25.4373      8.783253E-01 -9.131029E-02  8.830589E-01  1.252674E+03
  -16.7104       25.4373      8.631382E-01 -8.958952E-02  8.677752E-01  1.257505E+03
  -16.2336       25.4373      8.514911E-01 -8.615147E-02  8.558382E-01  1.262194E+03
  -15.7569       25.4373      8.425181E-01 -8.179353E-02  8.464791E-01  1.266671E+03
  -15.2801       25.4373      8.355983E-01 -7.712261E-02  8.391498E-01  1.270907E+03
  -14.8034       25.4373      8.301685E-01 -7.235701E-02  8.333159E-01  1.274890E+03
  -14.3267       25.4373      8.259578E-01 -6.761837E-02  8.287210E-01  1.278620E+03
  -13.8499       25.4373      8.226599E-01 -6.305148E-02  8.250726E-01  1.282101E+03
  -13.3732       25.4373      8.200787E-01 -5.864232E-02  8.221727E-01  1.285344E+03
  -12.8965       25.4373      8.180952E-01 -5.446311E-02  8.199060E-01  1.288358E+03
  -12.4197       25.4373      8.165530E-01 -5.048347E-02  8.181121E-01  1.291154E+03
  -11.9430       25.4373      8.153849E-01 -4.669290E-02  8.167207E-01  1.293742E+03
  -11.4662       25.4373      8.145104E-01 -4.311035E-02  8.156505E-01  1.296135E+03
  -10.9895       25.4373      8.138633E-01 -3.970360E-02  8.148312E-01  1.298341E+03
  -10.5128       25.4373      8.134191E-01 -3.646096E-02  8.142358E-01  1.300370E+03
  -10.0360       25.4373      8.131189E-01 -3.337988E-02  8.138038E-01  1.302231E+03
  -9.55930       25.4373      8.129414E-01 -3.043217E-02  8.135108E-01  1.303931E+03
  -9.08256       25.4373      8.128635E-01 -2.762422E-02  8.133327E-01  1.305478E+03
  -8.60582       25.4373      8.128582E-01 -2.493036E-02  8.132404E-01  1.306878E+03
  -8.12909       25.4373      8.129183E-01 -2.233909E-02  8.132252E-01  1.308137E+03
  -7.65235       25.4373      8.130238E-01 -1.984880E-02  8.132661E-01  1.309261E+03
  -7.17561       25.4373      8.131627E-01 -1.744228E-02  8.133497E-01  1.310255E+03
  -6.69887       25.4373      8.133339E-01 -1.511187E-02  8.134743E-01  1.311122E+03
  -6.22214       25.4373      8.135210E-01 -1.285235E-02  8.136226E-01  1.311867E+03
  -5.74540       25.4373      8.137219E-01 -1.065032E-02  8.137916E-01  1.312493E+03
  -5.26866       25.4373      8.139317E-01 -8.506390E-03  8.139761E-01  1.313003E+03
  -4.79192       25.4373      8.141439E-01 -6.408353E-03  8.141691E-01  1.313401E+03
  -4.31519       25.4373      8.143597E-01 -4.349481E-03  8.143713E-01  1.313687E+03
  -3.83845       25.4373      8.145727E-01 -2.328416E-03  8.145760E-01  1.313865E+03
  -3.36171       25.4373      8.147809E-01 -3.365906E-04  8.147810E-01  1.313936E+03
  -2.88497       25.4373      8.149874E-01  1.631526E-03  8.149891E-01  1.313901E+03
  -2.40824       25.4373      8.151865E-01  3.577622E-03  8.151944E-01  1.313763E+03
  -1.93150       25.4373      8.153793E-01  5.510046E-03  8.153979E-01  1.313521E+03
  -1.45476       25.4373      8.155663E-01  7.428386E-03  8.156002E-01  1.313175E+03
 -0.978023       25.4373      8.157457E-01  9.339216E-03  8.157992E-01  1.312729E+03
 -0.501285       25.4373      8.159209E-01  1.124824E-02  8.159985E-01  1.312180E+03
 -2.454766E-02   25.4373      8.160910E-01  1.315491E-02  8.161970E-01  1.311530E+03
  0.452190       25.4373      8.162555E-01  1.506704E-02  8.163945E-01  1.310777E+03
  0.928927       25.4373      8.164208E-01  1.698403E-02  8.165974E-01  1.309923E+03
   1.40567       25.4373      8.165837E-01  1.891103E-02  8.168027E-01  1.308967E+03
   1.88240       25.4373      8.167480E-01  2.085408E-02  8.170142E-01  1.307907E+03
   2.35914       25.4373      8.169174E-01  2.281200E-02  8.172359E-01  1.306743E+03
   2.83588       25.4373      8.170920E-01  2.478978E-02  8.174679E-01  1.305475E+03
   3.31262       25.4373      8.172777E-01  2.679469E-02  8.177168E-01  1.304101E+03
   3.78935       25.4373      8.174763E-01  2.882408E-02  8.179844E-01  1.302618E+03
   4.26609       25.4373      8.176905E-01  3.088681E-02  8.182737E-01  1.301027E+03
   4.74283       25.4373      8.179304E-01  3.298250E-02  8.185951E-01  1.299325E+03
   5.21957       25.4373      8.181952E-01  3.511578E-02  8.189484E-01  1.297510E+03
   5.69630       25.4373      8.184926E-01  3.729535E-02  8.193419E-01  1.295581E+03
   6.17304       25.4373      8.188326E-01  3.951893E-02  8.197857E-01  1.293534E+03
   6.64978       25.4373      8.192169E-01  4.179250E-02  8.202823E-01  1.291367E+03
   7.12652       25.4373      8.196599E-01  4.412789E-02  8.208469E-01  1.289077E+03
   7.60325       25.4373      8.201707E-01  4.651967E-02  8.214890E-01  1.286662E+03
   8.07999       25.4373      8.207541E-01  4.898161E-02  8.222144E-01  1.284117E+03
   8.55673       25.4373      8.214390E-01  5.151321E-02  8.230526E-01  1.281439E+03
   9.03347       25.4373      8.222281E-01  5.412078E-02  8.240073E-01  1.278625E+03
   9.51020       25.4373      8.231416E-01  5.681912E-02  8.251003E-01  1.275668E+03
   9.98694       25.4373      8.242126E-01  5.960292E-02  8.263649E-01  1.272566E+03
   10.4637       25.4373      8.254539E-01  6.248104E-02  8.278152E-01  1.269313E+03
   10.9404       25.4373      8.269086E-01  6.547331E-02  8.294966E-01  1.265903E+03
   11.4172       25.4373      8.286147E-01  6.856533E-02  8.314466E-01  1.262332E+03
   11.8939       25.4373      8.306064E-01  7.176763E-02  8.337011E-01  1.258592E+03
   12.3706       25.4373      8.329710E-01  7.510292E-02  8.363499E-01  1.254679E+03
   12.8474       25.4373      8.357571E-01  7.853807E-02  8.394392E-01  1.250584E+03
   13.3241       25.4373      8.390567E-01  8.209709E-02  8.430635E-01  1.246304E+03
   13.8008       25.4373      8.430192E-01  8.573282E-02  8.473674E-01  1.241832E+03
   14.2776       25.4373      8.477500E-01  8.942459E-02  8.524534E-01  1.237165E+03
   14.7543       25.4373      8.534740E-01  9.314271E-02  8.585414E-01  1.232299E+03
   15.2311       25.4373      8.604528E-01  9.673308E-02  8.658731E-01  1.227238E+03
   15.7078       25.4373      8.689717E-01  1.000577E-01  8.747133E-01  1.221992E+03
   16.1845       25.4373      8.795982E-01  1.028464E-01  8.855905E-01  1.216583E+03
   16.6613       25.4373      8.929063E-01  1.045163E-01  8.990024E-01  1.211051E+03
   17.1380       25.4373      9.097588E-01  1.042435E-01  9.157116E-01  1.205477E+03
   17.6147       25.4373      9.319390E-01  1.001151E-01  9.373011E-01  1.200011E+03
   18.0915       25.4373      9.619212E-01  8.831690E-02  9.659670E-01  1.194952E+03
   18.5682       25.4373      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   19.0450       25.4373      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   19.5217       25.4373      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   19.9984       25.4373      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   20.4752       25.4373      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   20.9519       25.4373      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   21.4286       25.4373      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   21.9054       25.4373      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   22.3821       25.4373      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   22.8589       25.4373      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   23.3356       25.4373      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   23.8123       25.4373      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -21.0010       25.9361      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -20.5243       25.9361      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -20.0475       25.9361      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -19.5708       25.9361      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -19.0940       25.9361      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -18.6173       25.9361      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -18.1406       25.9361      8.963272E-01 -5.282923E-02  8.978827E-01  1.269756E+03
  -17.6638       25.9361      8.809433E-01 -6.719645E-02  8.835024E-01  1.273014E+03
  -17.1871       25.9361      8.665141E-01 -7.341234E-02  8.696184E-01  1.276788E+03
  -16.7104       25.9361      8.542800E-01 -7.528009E-02  8.575905E-01  1.280764E+03
  -16.2336       25.9361      8.442459E-01 -7.447344E-02  8.475243E-01  1.284761E+03
  -15.7569       25.9361      8.361549E-01 -7.236528E-02  8.392805E-01  1.288679E+03
  -15.2801       25.9361      8.295738E-01 -6.938341E-02  8.324703E-01  1.292459E+03
  -14.8034       25.9361      8.243371E-01 -6.600949E-02  8.269758E-01  1.296070E+03
  -14.3267       25.9361      8.200967E-01 -6.242566E-02  8.224692E-01  1.299493E+03
  -13.8499       25.9361      8.166928E-01 -5.872836E-02  8.188017E-01  1.302721E+03
  -13.3732       25.9361      8.139786E-01 -5.508706E-02  8.158405E-01  1.305754E+03
  -12.8965       25.9361      8.117971E-01 -5.151080E-02  8.134298E-01  1.308594E+03
  -12.4197       25.9361      8.100829E-01 -4.801154E-02  8.115044E-01  1.311246E+03
  -11.9430       25.9361      8.087246E-01 -4.465261E-02  8.099564E-01  1.313715E+03
  -11.4662       25.9361      8.076635E-01 -4.139685E-02  8.087237E-01  1.316007E+03
  -10.9895       25.9361      8.068537E-01 -3.828795E-02  8.077616E-01  1.318131E+03
  -10.5128       25.9361      8.062353E-01 -3.529729E-02  8.070076E-01  1.320092E+03
  -10.0360       25.9361      8.057872E-01 -3.241238E-02  8.064388E-01  1.321895E+03
  -9.55930       25.9361      8.054695E-01 -2.965130E-02  8.060151E-01  1.323549E+03
  -9.08256       25.9361      8.052562E-01 -2.699069E-02  8.057084E-01  1.325058E+03
  -8.60582       25.9361      8.051416E-01 -2.442040E-02  8.055118E-01  1.326428E+03
  -8.12909       25.9361      8.050908E-01 -2.194562E-02  8.053898E-01  1.327663E+03
  -7.65235       25.9361      8.051001E-01 -1.954394E-02  8.053373E-01  1.328769E+03
  -7.17561       25.9361      8.051546E-01 -1.722464E-02  8.053388E-01  1.329748E+03
  -6.69887       25.9361      8.052423E-01 -1.497002E-02  8.053814E-01  1.330606E+03
  -6.22214       25.9361      8.053631E-01 -1.277087E-02  8.054643E-01  1.331345E+03
  -5.74540       25.9361      8.055018E-01 -1.063087E-02  8.055720E-01  1.331968E+03
  -5.26866       25.9361      8.056545E-01 -8.537420E-03  8.056998E-01  1.332479E+03
  -4.79192       25.9361      8.058244E-01 -6.483451E-03  8.058505E-01  1.332880E+03
  -4.31519       25.9361      8.059973E-01 -4.470029E-03  8.060097E-01  1.333171E+03
  -3.83845       25.9361      8.061769E-01 -2.484666E-03  8.061808E-01  1.333356E+03
  -3.36171       25.9361      8.063588E-01 -5.312896E-04  8.063590E-01  1.333437E+03
  -2.88497       25.9361      8.065395E-01  1.399592E-03  8.065407E-01  1.333413E+03
  -2.40824       25.9361      8.067227E-01  3.314697E-03  8.067295E-01  1.333288E+03
  -1.93150       25.9361      8.069036E-01  5.211173E-03  8.069204E-01  1.333061E+03
  -1.45476       25.9361      8.070813E-01  7.099997E-03  8.071125E-01  1.332732E+03
 -0.978023       25.9361      8.072601E-01  8.977167E-03  8.073100E-01  1.332304E+03
 -0.501285       25.9361      8.074359E-01  1.085004E-02  8.075087E-01  1.331775E+03
 -2.454766E-02   25.9361      8.076115E-01  1.272528E-02  8.077118E-01  1.331147E+03
  0.452190       25.9361      8.077888E-01  1.459900E-02  8.079207E-01  1.330419E+03
  0.928927       25.9361      8.079662E-01  1.647764E-02  8.081342E-01  1.329591E+03
   1.40567       25.9361      8.081485E-01  1.836832E-02  8.083572E-01  1.328662E+03
   1.88240       25.9361      8.083370E-01  2.026624E-02  8.085910E-01  1.327633E+03
   2.35914       25.9361      8.085303E-01  2.218190E-02  8.088345E-01  1.326501E+03
   2.83588       25.9361      8.087388E-01  2.411107E-02  8.090982E-01  1.325268E+03
   3.31262       25.9361      8.089592E-01  2.605957E-02  8.093788E-01  1.323931E+03
   3.78935       25.9361      8.091965E-01  2.803557E-02  8.096820E-01  1.322489E+03
   4.26609       25.9361      8.094576E-01  3.003314E-02  8.100146E-01  1.320942E+03
   4.74283       25.9361      8.097428E-01  3.205874E-02  8.103771E-01  1.319287E+03
   5.21957       25.9361      8.100611E-01  3.412252E-02  8.107795E-01  1.317523E+03
   5.69630       25.9361      8.104183E-01  3.621573E-02  8.112271E-01  1.315649E+03
   6.17304       25.9361      8.108161E-01  3.835277E-02  8.117227E-01  1.313662E+03
   6.64978       25.9361      8.112733E-01  4.052672E-02  8.122849E-01  1.311560E+03
   7.12652       25.9361      8.117887E-01  4.274441E-02  8.129133E-01  1.309341E+03
   7.60325       25.9361      8.123746E-01  4.501835E-02  8.136210E-01  1.307002E+03
   8.07999       25.9361      8.130492E-01  4.733707E-02  8.144261E-01  1.304541E+03
   8.55673       25.9361      8.138177E-01  4.970922E-02  8.153344E-01  1.301955E+03
   9.03347       25.9361      8.147033E-01  5.215085E-02  8.163707E-01  1.299241E+03
   9.51020       25.9361      8.157229E-01  5.464317E-02  8.175511E-01  1.296395E+03
   9.98694       25.9361      8.168918E-01  5.719677E-02  8.188918E-01  1.293415E+03
   10.4637       25.9361      8.182526E-01  5.983101E-02  8.204371E-01  1.290295E+03
   10.9404       25.9361      8.198217E-01  6.251495E-02  8.222017E-01  1.287036E+03
   11.4172       25.9361      8.216389E-01  6.527825E-02  8.242280E-01  1.283630E+03
   11.8939       25.9361      8.237618E-01  6.808334E-02  8.265705E-01  1.280076E+03
   12.3706       25.9361      8.262254E-01  7.093419E-02  8.292648E-01  1.276372E+03
   12.8474       25.9361      8.291155E-01  7.384089E-02  8.323972E-01  1.272514E+03
   13.3241       25.9361      8.325063E-01  7.672739E-02  8.360346E-01  1.268501E+03
   13.8008       25.9361      8.364782E-01  7.957582E-02  8.402548E-01  1.264335E+03
   14.2776       25.9361      8.412095E-01  8.235315E-02  8.452310E-01  1.260019E+03
   14.7543       25.9361      8.467982E-01  8.489062E-02  8.510427E-01  1.255561E+03
   15.2311       25.9361      8.534546E-01  8.712514E-02  8.578902E-01  1.250976E+03
   15.7078       25.9361      8.614379E-01  8.868046E-02  8.659904E-01  1.246289E+03
   16.1845       25.9361      8.709615E-01  8.925496E-02  8.755229E-01  1.241541E+03
   16.6613       25.9361      8.824423E-01  8.829411E-02  8.868485E-01  1.236802E+03
   17.1380       25.9361      8.961021E-01  8.449732E-02  9.000771E-01  1.232184E+03
   17.6147       25.9361      9.119826E-01  7.619897E-02  9.151604E-01  1.227875E+03
