4
 107   4  36   2   1 124
 107   4  37   2   1 131
 107   4  38   2   1 132
 107   4  39   2   1 130
 107   4  40   2   1 129
 107   4  41   2   1 137
 107   4  42   2   1 138
 107   4  43   2   1 140
 107   4  44   2   1 139
 107   4  45   2   1 147
 107   4  46   2   1 148
 107   4  47   2   1 146
 107   4  48   2   1 145
 107   4  49   2   1 153
 107   4  50   2   1 154
 107   4  51   2   1 156
 107   4  52   2   1 155
 107   4  53   2   1 163
 107   4  54   2   1 164
 107   4  55   2   1 162
 107   4  56   2   1 161
 107   4  57   2   1 169
 107   4  58   2   1 170
 107   4  59   2   1 172
 107   4  60   2   1 171
 107   4  61   2   1 179
 107   4  62   2   1 180
 107   4  63   2   1 178
 107   4  64   2   1 177
 107   5   1   1   3  31
 107   5   2   1   3  32
 107   5   3   1   3  30
 107   5   4   1   3  29
 107   5   5   1   3  22
 107   5   6   1   3  23
 107   5   7   1   3  21
 107   5   8   1   3  52
 107   5   9   1   3  24
 107   5  10   1   3  49
 107   5  11   1   3  51
 107   5  12   1   3  50
 107   5  13   1   3  41
 107   5  14   1   3  42
 107   5  15   1   3  44
 107   5  16   1   3  43
 107   5  17   1   3  71
 107   5  18   1   3  72
 107   5  19   1   3  70
 107   5  20   1   3  69
 107   5  21   1   3  62
 107   5  22   1   3  63
 107   5  23   1   3  61
 107   5  24   1   3  56
 107   5  25   1   3  64
 107   5  26   1   3  89
 107   5  27   1   3  55
 107   5  28   1   3  90
 107   5  29   0   0   0
 107   5  30   1   3  82
 107   5  31   1   3  83
 107   5  32   1   3  84
 107   5  33   1   3  77
 107   5  34   1   3  76
 107   5  35   0   0   0
 107   5  36   1   3  75
 107   5  37   1   3 104
 107   5  38   1   3 103
 107   5  39   1   3 105
 107   5  40   1   3 106
 107   5  41   1   3  98
 107   5  42   1   3  97
 107   5  43   1   3  95
 107   5  44   1   3  96
 107   5  45   1   3 124
 107   5  46   1   3 123
 107   5  47   1   3 125
 107   5  48   1   3 126
 107   5  49   1   3 118
 107   5  50   1   3 115
 107   5  51   1   3 117
 107   5  52   1   3 116
 107   5  53   1   3 144
 107   5  54   1   3 143
 107   5  55   1   3 109
 107   5  56   1   3 110
 107   5  57   1   3 138
 107   5  58   1   3 137
 107   5  59   1   3 135
 107   5  60   1   3 136
 107   5  61   1   3 128
 107   5  62   1   3 127
 107   5  63   1   3 129
 107   5  64   1   3 130
 107   6   1   1   1 103
 107   6   2   1   1 104
 107   6   3   1   1 102
 107   6   4   1   1 101
 107   6   5   1   1  94
 107   6   6   1   1  95
 107   6   7   1   1  93
 107   6   8   1   1 124
 107   6   9   1   1  96
 107   6  10   1   1 121
 107   6  11   1   1 123
 107   6  12   1   1 122
 107   6  13   1   1 113
 107   6  14   1   1 114
 107   6  15   1   1 116
 107   6  16   1   1 115
 107   6  17   1   1 143
 107   6  18   1   1 144
 107   6  19   1   1 142
 107   6  20   1   1 141
 107   6  21   1   1 134
 107   6  22   1   1 135
 107   6  23   1   1 133
 107   6  24   1   1 128
 107   6  25   1   1 136
 107   6  26   1   1 161
 107   6  27   1   1 127
 107   6  28   1   1 162
 107   6  29   0   0   0
 107   6  30   1   1 154
 107   6  31   1   1 155
 107   6  32   1   1 156
 107   6  33   1   1 149
 107   6  34   1   1 148
 107   6  35   0   0   0
 107   6  36   1   1 147
 107   6  37   1   1 176
 107   6  38   1   1 175
 107   6  39   1   1 177
 107   6  40   1   1 178
 107   6  41   1   1 170
 107   6  42   1   1 169
 107   6  43   1   1 167
 107   6  44   1   1 168
 107   6  45   1   1 196
 107   6  46   1   1 195
 107   6  47   1   1 197
 107   6  48   1   1 198
 107   6  49   1   1 190
 107   6  50   1   1 189
 107   6  51   1   1 187
 107   6  52   1   1 188
 107   6  53   1   1 216
 107   6  54   1   1 215
 107   6  55   1   1 181
 107   6  56   1   1 182
 107   6  57   1   1 210
 107   6  58   1   1 209
 107   6  59   1   1 207
 107   6  60   1   1 208
 107   6  61   1   1 200
 107   6  62   1   1 199
 107   6  63   1   1 201
 107   6  64   1   1 202
 107   7   1   1   2  67
 107   7   2   1   2  68
 107   7   3   1   2  66
 107   7   4   1   2  65
 107   7   5   1   2  58
 107   7   6   1   2  59
 107   7   7   1   2  57
 107   7   8   1   2  88
 107   7   9   1   2  60
 107   7  10   1   2  85
 107   7  11   1   2  87
 107   7  12   1   2  86
 107   7  13   1   2  77
 107   7  14   1   2  78
 107   7  15   1   2  80
 107   7  16   1   2  79
 107   7  17   1   2 107
 107   7  18   1   2 108
 107   7  19   1   2 106
 107   7  20   1   2 105
 107   7  21   1   2  98
 107   7  22   1   2  99
 107   7  23   1   2  97
 107   7  24   1   2  92
 107   7  25   1   2 100
 107   7  26   1   2 125
 107   7  27   1   2  91
 107   7  28   1   2 126
 107   7  29   0   0   0
 107   7  30   1   2 118
 107   7  31   1   2 119
 107   7  32   1   2 120
 107   7  33   1   2 113
 107   7  34   1   2 112
 107   7  35   0   0   0
 107   7  36   1   2 111
 107   7  37   1   2 140
 107   7  38   1   2 139
 107   7  39   1   2 141
 107   7  40   1   2 142
 107   7  41   1   2 134
 107   7  42   1   2 133
 107   7  43   1   2 131
 107   7  44   1   2 132
 107   7  45   1   2 160
 107   7  46   1   2 159
 107   7  47   1   2 161
 107   7  48   1   2 162
 107   7  49   1   2 154
 107   7  50   1   2 153
 107   7  51   1   2 151
 107   7  52   1   2 152
 107   7  53   1   2 180
 107   7  54   1   2 179
 107   7  55   1   2 145
 107   7  56   1   2 146
 107   7  57   1   2 174
 107   7  58   1   2 173
 107   7  59   1   2 171
 107   7  60   1   2 172
 107   7  61   1   2 164
 107   7  62   1   2 163
 107   7  63   1   2 165
 107   7  64   1   2 166
 107   8   1   1   3 157
 107   8   2   1   3 158
 107   8   3   1   3 156
 107   8   4   1   3 155
 107   8   5   1   3 148
 107   8   6   1   3 149
 107   8   7   1   3 147
 107   8   8   1   3 178
 107   8   9   1   3 150
 107   8  10   1   3 175
 107   8  11   1   3 177
 107   8  12   1   3 176
 107   8  13   1   3 167
 107   8  14   1   3 168
 107   8  15   1   3 170
 107   8  16   1   3 169
 107   8  17   1   3 197
 107   8  18   1   3 198
 107   8  19   1   3 196
 107   8  20   1   3 195
 107   8  21   1   3 188
 107   8  22   1   3 189
 107   8  23   1   3 187
 107   8  24   1   3 182
 107   8  25   1   3 190
 107   8  26   1   3 215
 107   8  27   1   3 181
 107   8  28   1   3 216
 107   8  29   0   0   0
 107   8  30   1   3 208
 107   8  31   1   3 209
 107   8  32   1   3 210
 107   8  33   1   3 203
 107   8  34   1   3 202
 107   8  35   0   0   0
 107   8  36   1   3 201
 107   8  37   1   2  14
 107   8  38   1   2  13
 107   8  39   1   2  15
 107   8  40   1   2  16
 107   8  41   1   2   8
 107   8  42   1   2   7
 107   8  43   1   2   5
 107   8  44   1   2   6
 107   8  45   1   2  34
 107   8  46   1   2  33
 107   8  47   1   2  35
 107   8  48   1   2  36
 107   8  49   1   2  28
 107   8  50   1   2  27
 107   8  51   1   2  25
 107   8  52   1   2  26
 107   8  53   1   2  54
 107   8  54   1   2  53
 107   8  55   1   2  19
 107   8  56   1   2  20
 107   8  57   1   2  48
 107   8  58   1   2  47
 107   8  59   1   2  45
 107   8  60   1   2  46
 107   8  61   1   2  38
 107   8  62   1   2  37
 107   8  63   1   2  39
 107   8  64   1   2  40
 106   1   1   4   2 176
 106   1   2   4   2 175
 106   1   3   4   2 177
 106   1   4   4   2 178
 106   1   5   4   2 185
 106   1   6   4   2 184
 106   1   7   4   2 186
 106   1   8   4   2 191
 106   1   9   4   2 183
 106   1  10   4   2 194
 106   1  11   4   2 192
 106   1  12   4   2 193
 106   1  13   4   2 202
 106   1  14   4   2 201
 106   1  15   4   2 199
 106   1  16   4   2 200
 106   1  17   4   2 208
 106   1  18   4   2 207
 106   1  19   4   2 209
 106   1  20   4   2 210
 106   1  21   4   1   6
 106   1  22   4   1   5
 106   1  23   4   1   7
 106   1  24   4   1  12
 106   1  25   4   1   4
 106   1  26   4   1  15
 106   1  27   4   1  13
 106   1  28   4   1  14
 106   1  29   4   1  22
 106   1  30   4   1  21
 106   1  31   4   1  20
 106   1  32   4   1  19
 106   1  33   4   1  26
 106   1  34   4   1  27
 106   1  35   4   1  29
 106   1  36   4   1  28
 106   1  37   4   1  36
 106   1  38   4   1  37
 106   1  39   4   1  35
 106   1  40   4   1  34
 106   1  41   4   1  42
 106   1  42   4   1  43
 106   1  43   4   1  45
 106   1  44   4   1  44
 106   1  45   4   1  52
 106   1  46   4   1  53
 106   1  47   4   1  51
 106   1  48   4   1  50
 106   1  49   4   1  58
 106   1  50   4   1  59
 106   1  51   4   1  61
 106   1  52   4   1  60
